name,gender,fathers_name,date_of_birth,class_id,email,phone,address,id
Aswien kanojiya,Male,vicky kanojiya,2014-04-28,CL000032,aswien.kanojiya@gmail.com,+918045514987,"H.No. 230, Kothari Street, Gudivada, Meerut, Uttar Pradesh, India, 530365",ST001100
Abira vengsarkar,Female,mittopuri vengsarkar,2014-07-30,CL000032,abira.vengsarkar@gmail.com,+916232886694,"64/54, Venkatesh Nagar, Ramgarh, Sonbhadra, Uttar Pradesh, India, 405390",ST001101
Illayananth yarlagadda,Male,km arti yarlagadda,2015-02-17,CL000032,illayananth.yarlagadda@yahoo.com,+919815981500,"88/32, Deol Marg, Tadipatri, Sonbhadra, Uttar Pradesh, India, 787508",ST001102
"Aparoopa ogle, ogale",Female,deepak ogale,2015-01-23,CL000032,aparoopa.ogale@yahoo.com,+919089035550,"H.No. 43, Wable, Erode, Deoria, Uttar Pradesh, India, 762278",ST001103
Yazmin upasni,Female,aditya arya upasni,2014-11-25,CL000032,yazmin.upasni@hotmail.com,+917332798056,"H.No. 32, Handa Chowk, Durg, Hathras, Uttar Pradesh, India, 982934",ST001104
Sairaman krishnamurthy,Male,manoj krishnamurthy,2014-01-13,CL000032,sairaman.krishnamurthy@yahoo.com,+919553348784,"H.No. 37, Arya Marg, Madanapalle, Jhansi, Uttar Pradesh, India, 349270",ST001105
Deeher zende,Female,narinder zende,2014-05-14,CL000032,deeher.zende@gmail.com,+916102657056,"02, Majumdar Road, Bardhaman, Varanasi, Uttar Pradesh, India, 583556",ST001106
Vajratha tijori,Female,parmod kumar tijori,2014-11-22,CL000032,vajratha.tijori@hotmail.com,+916933506092,"H.No. 35, Sabharwal Circle, Kadapa, Pilibhit, Uttar Pradesh, India, 574970",ST001107
Thanus asrani,Male,mukesh asrani,2014-09-29,CL000032,thanus.asrani@yahoo.com,+918830650652,"90, Zacharia Ganj, Korba, Kanpur Dehat, Uttar Pradesh, India, 281354",ST001108
Nemishta dua,Female,jai dahiya dua,2015-01-07,CL000032,nemishta.dua@yahoo.com,+917929878118,"H.No. 374, Konda Ganj, Aurangabad, Deoria, Uttar Pradesh, India, 940347",ST001109
Hariram dutt,Male,shahid dutt,2014-11-20,CL000032,hariram.dutt@yahoo.com,+917942457341,"00/999, Gaba Road, Mau, Fatehpur, Uttar Pradesh, India, 897973",ST001110
Gogulnath singh,Male,junna khan singh,2013-12-05,CL000032,gogulnath.singh@gmail.com,+917035112250,"H.No. 39, Salvi Street, Amravati, Baghpat, Uttar Pradesh, India, 749494",ST001111
Niroyan tanti,Male,shiv kumar tanti,2013-12-17,CL000032,niroyan.tanti@gmail.com,+918383303487,"H.No. 76, Banik Path, Buxar, Lalitpur, Uttar Pradesh, India, 937046",ST001112
Suriyan mundi,Male,sonu goyal mundi,2015-03-03,CL000032,suriyan.mundi@gmail.com,+918005802208,"08/87, Banik Street, Hyderabad, Lalitpur, Uttar Pradesh, India, 003225",ST001113
Sooryaganth khan,Male,naresh khan,2014-02-06,CL000032,sooryaganth.khan@hotmail.com,+918856321045,"H.No. 74, Chad Zila, Anantapur, Lucknow, Uttar Pradesh, India, 374640",ST001114
Anami tadaskar,Male,mr. ram chandr sen tadaskar,2013-08-02,CL000032,anami.tadaskar@hotmail.com,+918402871356,"62/05, Singhal Chowk, Sasaram, Muzaffarnagar, Uttar Pradesh, India, 209317",ST001115
Gautam ramisetty,Male,hukam chand ramisetty,2014-02-03,CL000032,gautam.ramisetty@hotmail.com,+919705139847,"574, Zacharia Chowk, Bhimavaram, Meerut, Uttar Pradesh, India, 784748",ST001116
Virojan kukreja,Male,ram suresh @ babloo kukreja,2015-05-03,CL000032,virojan.kukreja@yahoo.com,+919426342486,"498, Apte Street, Anantapuram, Gonda, Uttar Pradesh, India, 772892",ST001117
Rathiban bhattad,Male,shishul pal bhattad,2014-01-24,CL000032,rathiban.bhattad@gmail.com,+918873318213,"80/633, Trivedi Nagar, Ludhiana, Azamgarh, Uttar Pradesh, India, 471569",ST001118
Paarthanan wankhede,Male,deepak wankhede,2014-12-01,CL000032,paarthanan.wankhede@gmail.com,+918794113074,"H.No. 00, Rajan Nagar, Naihati, Agra, Uttar Pradesh, India, 471703",ST001119
Areena tendulkar,Female,babu ra/ tendulkar,2013-11-17,CL000033,areena.tendulkar@hotmail.com,+919550781976,"H.No. 097, Kothari Nagar, Patiala, Saharanpur, Uttar Pradesh, India, 235271",ST001120
Thazalviziyan dhumal,Male,nipun rathee dhumal,2014-04-15,CL000033,thazalviziyan.dhumal@hotmail.com,+918893371997,"27/94, Wali Street, Surendranagar Dudhrej, Raebareli, Uttar Pradesh, India, 694643",ST001121
Rathikala nimbalkar,Female,vikas kumar & bal ram nimbalkar,2012-07-15,CL000033,rathikala.nimbalkar@gmail.com,+917520212860,"23, Bath Zila, Siwan, Jhansi, Uttar Pradesh, India, 213707",ST001122
Marunathan koganti,Male,mukesh kumar koganti,2012-06-29,CL000033,marunathan.koganti@hotmail.com,+918251489630,"H.No. 73, Bandi, Tumkur, Bareilly, Uttar Pradesh, India, 479655",ST001123
Thayanidhi adhikane,Male,sameer adhikane,2012-12-07,CL000033,thayanidhi.adhikane@yahoo.com,+919209415104,"H.No. 00, Kata, Bhalswa Jahangir Pur, Hamirpur, Uttar Pradesh, India, 752327",ST001124
Selvaraju thorvi,Male,vinod verma thorvi,2012-12-14,CL000033,selvaraju.thorvi@hotmail.com,+917222552864,"H.No. 41, Vala Circle, Asansol, Bareilly, Uttar Pradesh, India, 152347",ST001125
Mandala duggal,Female,vijay kumar duggal,2013-02-07,CL000033,mandala.duggal@hotmail.com,+919878791982,"42/72, Chaudhari Chowk, Latur, Varanasi, Uttar Pradesh, India, 862449",ST001126
Pravokan wajantri,Male,jagdish lal wajantri,2013-04-19,CL000033,pravokan.wajantri@gmail.com,+919530485711,"41, Kale Chowk, Mathura, Chitrakoot, Uttar Pradesh, India, 020455",ST001127
Lay pardeshi,Male,salin malhotra pardeshi,2013-03-04,CL000033,lay.pardeshi@yahoo.com,+918002786424,"H.No. 13, Rajagopalan Circle, Visakhapatnam, Shrawasti, Uttar Pradesh, India, 060258",ST001128
Dhushyanth waghmare,Male,shekhar waghmare,2012-09-24,CL000033,dhushyanth.waghmare@gmail.com,+919681838363,"H.No. 27, Wable Nagar, Sikar, Kushinagar, Uttar Pradesh, India, 596080",ST001129
Laheisha toshniwal,Female,dhanraj s/o sitaram toshniwal,2013-02-12,CL000033,laheisha.toshniwal@yahoo.com,+917455752548,"H.No. 757, Mani Chowk, Guntakal, Etawah, Uttar Pradesh, India, 030088",ST001130
Ushananth mehra,Male,satish kumar mehra,2013-12-23,CL000033,ushananth.mehra@hotmail.com,+918913317775,"45, Singhal Marg, Ghaziabad, Lucknow, Uttar Pradesh, India, 518340",ST001131
Dharshinisree pai,Female,rakkibhul pai,2013-11-22,CL000033,dharshinisree.pai@yahoo.com,+918476678998,"H.No. 091, Raman Path, Singrauli, Muzaffarnagar, Uttar Pradesh, India, 652512",ST001132
Sabarnika adiga,Female,chander perkash adiga,2012-09-27,CL000033,sabarnika.adiga@hotmail.com,+917271133506,"H.No. 48, Khurana Nagar, Fatehpur, Banda, Uttar Pradesh, India, 106453",ST001133
Gowreeshan sachan,Male,rahul paswan sachan,2013-11-22,CL000033,gowreeshan.sachan@gmail.com,+919345197639,"030, Ben Marg, Gangtok, Shrawasti, Uttar Pradesh, India, 444756",ST001134
Sidanth pardeshi,Male,mukesh pardeshi,2013-05-26,CL000033,sidanth.pardeshi@yahoo.com,+916225994808,"26/44, Grewal Chowk, Noida, Lucknow, Uttar Pradesh, India, 474083",ST001135
Maruthi chaudhari,Female,vinod chaudhari,2013-08-07,CL000033,maruthi.chaudhari@gmail.com,+918526429629,"375, Upadhyay Road, Surendranagar Dudhrej, Sant Kabir Nagar, Uttar Pradesh, India, 955819",ST001136
Karchini yennemadi,Female,nitin yennemadi,2013-06-15,CL000033,karchini.yennemadi@hotmail.com,+917505566559,"842, Lal Chowk, Patiala, Mahoba, Uttar Pradesh, India, 794610",ST001137
Vit zaantye,Male,praveen kumar pal zaantye,2013-11-09,CL000033,vit.zaantye@hotmail.com,+918665789735,"H.No. 352, Bhargava, Thoothukudi, Banda, Uttar Pradesh, India, 632725",ST001138
Darranan kazi,Male,kuldeep kazi,2014-05-16,CL000033,darranan.kazi@hotmail.com,+919160935836,"67/83, Cheema, Delhi, Agra, Uttar Pradesh, India, 926390",ST001139
Aarti vashisth,Female,kavilash vashisth,2014-01-03,CL000033,aarti.vashisth@hotmail.com,+918007982651,"H.No. 84, Jani Zila, Hapur, Firozabad, Uttar Pradesh, India, 422366",ST001140
Vengadesh siripurapu,Male,brij bhusan sharma siripurapu,2014-05-26,CL000033,vengadesh.siripurapu@hotmail.com,+918470674990,"79, Ray Circle, Kakinada, Kaushambi, Uttar Pradesh, India, 938431",ST001141
Pintu trivedi,Male,subham krishna trivedi,2013-09-10,CL000033,pintu.trivedi@hotmail.com,+917321385931,"09/181, Bahri Circle, Vellore, Kanpur Dehat, Uttar Pradesh, India, 036051",ST001142
Vijaisvary bhavsar,Female,mohd hasnain bhavsar,2013-05-22,CL000033,vijaisvary.bhavsar@hotmail.com,+919909497171,"31/95, Shanker Marg, Ambala, Hathras, Uttar Pradesh, India, 414982",ST001143
Thananjen thakran,Male,gourav thakran,2013-06-20,CL000033,thananjen.thakran@yahoo.com,+918793379018,"86/05, Chokshi Marg, Etawah, Ghazipur, Uttar Pradesh, India, 028366",ST001144
Jarshitha yarlagadda,Female,raj kumar yarlagadda,2013-02-17,CL000033,jarshitha.yarlagadda@gmail.com,+919663970100,"105, Krishnamurthy Road, Mangalore, Kaushambi, Uttar Pradesh, India, 101056",ST001145
Elappriya nimbalkar,Female,sunil kumar nimbalkar,2013-02-26,CL000033,elappriya.nimbalkar@hotmail.com,+917298017756,"68/004, Ramanathan Nagar, Gaya, Saharanpur, Uttar Pradesh, India, 447208",ST001146
Jugan abbi,Male,sanjiv abbi,2014-01-19,CL000033,jugan.abbi@yahoo.com,+917412737985,"17/69, Tara Circle, Sultan Pur Majra, Lalitpur, Uttar Pradesh, India, 337754",ST001147
Sajeelan sahukar,Male,kishan sahukar,2013-11-18,CL000033,sajeelan.sahukar@yahoo.com,+919966010879,"98/51, Bhalla Path, Khandwa, Deoria, Uttar Pradesh, India, 061214",ST001148
Habeeshan patil,Male,krishan gopal patil,2013-05-26,CL000033,habeeshan.patil@yahoo.com,+919880403657,"36/33, Tiwari Path, Jalandhar, Jalaun, Uttar Pradesh, India, 589687",ST001149
Prolaya mafatlal,Male,mohd sohaib mafatlal,2014-03-07,CL000033,prolaya.mafatlal@hotmail.com,+918896486492,"63, Mand Path, Mangalore, Kushinagar, Uttar Pradesh, India, 523425",ST001150
Gogulashree mushrif,Female,rajkumar mushrif,2014-01-17,CL000033,gogulashree.mushrif@yahoo.com,+917153256079,"74, Khanna Path, Faridabad, Meerut, Uttar Pradesh, India, 422517",ST001151
Leertika bhattad,Female,punit gupta bhattad,2014-04-28,CL000033,leertika.bhattad@yahoo.com,+916484918418,"033, Ganesan Nagar, Bharatpur, Shamli, Uttar Pradesh, India, 731865",ST001152
Jadadhar selvan,Male,vrendra singh selvan,2013-05-21,CL000033,jadadhar.selvan@gmail.com,+917272535838,"16, Goda Marg, Bally, Bulandshahr, Uttar Pradesh, India, 211524",ST001153
Dharmansh hangal,Male,guljar hangal,2014-04-08,CL000033,dharmansh.hangal@gmail.com,+919936256877,"886, Gupta Path, Jammu, Mahoba, Uttar Pradesh, India, 871405",ST001154
Thalir raina,Female,vikas kumar raina,2013-05-28,CL000033,thalir.raina@gmail.com,+917182424373,"H.No. 57, Shukla Chowk, Munger, Sant Kabir Nagar, Uttar Pradesh, India, 103941",ST001155
Altair grover,Male,sushil kumar grover,2013-06-15,CL000033,altair.grover@hotmail.com,+919497116411,"524, Bhattacharyya Path, Kanpur, Raebareli, Uttar Pradesh, India, 053005",ST001156
Digvastra shikhavat,Male,prem chand shikhavat,2013-11-02,CL000033,digvastra.shikhavat@yahoo.com,+918590546926,"H.No. 618, Hans Ganj, Bhilwara, Hamirpur, Uttar Pradesh, India, 364152",ST001157
Hajentha wanjare,Female,karan wanjare,2012-12-01,CL000033,hajentha.wanjare@hotmail.com,+917895364271,"H.No. 24, Dugar Nagar, Pune, Etawah, Uttar Pradesh, India, 472888",ST001158
Sreenivas chedge,Male,deepak mittal chedge,2012-12-29,CL000033,sreenivas.chedge@yahoo.com,+918239611213,"926, Rajagopalan Ganj, New Delhi, Mathura, Uttar Pradesh, India, 150351",ST001159
Lavenan mashelkar,Male,chitrangan dass mashelkar,2013-10-12,CL000033,lavenan.mashelkar@yahoo.com,+919653780354,"H.No. 235, Guha Chowk, Kolhapur, Sitapur, Uttar Pradesh, India, 876849",ST001160
Ageeshan lote,Male,afridi lote,2013-09-04,CL000033,ageeshan.lote@hotmail.com,+918803326584,"29/91, Hans Road, Kumbakonam, Lalitpur, Uttar Pradesh, India, 849142",ST001161
Aadhunik walker,Male,amber darjee walker,2012-10-11,CL000033,aadhunik.walker@gmail.com,+919857879402,"86, Kadakia, Jalandhar, Gorakhpur, Uttar Pradesh, India, 759117",ST001162
Durgeswar batliwalla,Male,israil batliwalla,2013-06-02,CL000033,durgeswar.batliwalla@gmail.com,+919811778843,"97/283, Rajagopalan Circle, Mau, Sant Kabir Nagar, Uttar Pradesh, India, 220658",ST001163
Lolithya handoo,Female,tirlok joshi handoo,2012-08-05,CL000033,lolithya.handoo@gmail.com,+918248304978,"480, Bandi Street, Amravati, Firozabad, Uttar Pradesh, India, 091154",ST001164
Suriyavimalan bhowmick,Male,lakshmi bhowmick,2012-12-14,CL000033,suriyavimalan.bhowmick@gmail.com,+919468686904,"66/13, Dugal Ganj, Haridwar, Azamgarh, Uttar Pradesh, India, 065929",ST001165
Ushaanth unni,Male,vijay kumar unni,2014-04-13,CL000033,ushaanth.unni@yahoo.com,+918698931010,"83/297, Kari Path, Ichalkaranji, Saharanpur, Uttar Pradesh, India, 815869",ST001166
Jeevika kaul,Female,deepak kaul,2014-04-10,CL000033,jeevika.kaul@yahoo.com,+919369463484,"44, Sastry Path, Thanjavur, Gautam Buddha Nagar, Uttar Pradesh, India, 620769",ST001167
Sugan nehra,Male,ashraf nehra,2014-03-28,CL000033,sugan.nehra@yahoo.com,+917609053502,"952, Chander Street, Faridabad, Hardoi, Uttar Pradesh, India, 259183",ST001168
Kanhaiyalal motwani,Male,shahvaj motwani,2012-09-25,CL000033,kanhaiyalal.motwani@hotmail.com,+917319650262,"05, Gara, Bhalswa Jahangir Pur, Bulandshahr, Uttar Pradesh, India, 889846",ST001169
Jaynuja wadhawa,Female,tarun wadhawa,2012-08-27,CL000034,jaynuja.wadhawa@yahoo.com,+918445261087,"07, Chaudhry Nagar, Khandwa, Mahoba, Uttar Pradesh, India, 446119",ST001170
Maruthani juneja,Female,shashikant juneja,2012-06-28,CL000034,maruthani.juneja@yahoo.com,+916332941362,"85, Lall Marg, Nagpur, Kasganj, Uttar Pradesh, India, 541259",ST001171
Dhanaji haasan,Male,md.badrealam haasan,2012-12-23,CL000034,dhanaji.haasan@gmail.com,+916763180558,"647, Doshi, Vasai-Virar, Sitapur, Uttar Pradesh, India, 993062",ST001172
Shamit chandra,Male,inderpal chandra,2012-09-07,CL000034,shamit.chandra@hotmail.com,+917466333883,"118, Ganesan Circle, Mahbubnagar, Raebareli, Uttar Pradesh, India, 746371",ST001173
Jeyanya watane,Female,kamal watane,2012-02-29,CL000034,jeyanya.watane@yahoo.com,+919355538430,"H.No. 17, Buch Zila, Ghaziabad, Sultanpur, Uttar Pradesh, India, 476766",ST001174
Vinuya khosla,Female,vijay khosla,2011-11-14,CL000034,vinuya.khosla@hotmail.com,+919335874983,"651, Sodhi Road, Guntakal, Raebareli, Uttar Pradesh, India, 840462",ST001175
Dhristadhyumna babariya,Male,mousin babariya,2011-12-13,CL000034,dhristadhyumna.babariya@hotmail.com,+917883293938,"H.No. 181, Sandhu Chowk, Bidar, Gautam Buddha Nagar, Uttar Pradesh, India, 478903",ST001176
Kaethusha macwan,Female,bhuri macwan,2011-06-23,CL000034,kaethusha.macwan@hotmail.com,+917788572345,"20, Tara Zila, Sagar, Agra, Uttar Pradesh, India, 587054",ST001177
Hamish premji,Male,shankar lal verma premji,2013-05-17,CL000034,hamish.premji@yahoo.com,+917724491640,"H.No. 05, Saini Marg, Loni, Mirzapur, Uttar Pradesh, India, 009938",ST001178
Adanna saoji,Female,harish batra saoji,2011-11-20,CL000034,adanna.saoji@gmail.com,+918687330124,"71/974, Sawhney Road, Bhatpara, Etah, Uttar Pradesh, India, 846791",ST001179
Varshik vengsarkar,Male,luv kumar @ tony vengsarkar,2012-01-02,CL000034,varshik.vengsarkar@yahoo.com,+919824342609,"47/59, Arora Ganj, Sambhal, Jhansi, Uttar Pradesh, India, 035792",ST001180
Prathvi patankar,Female,sher singh patankar,2012-08-24,CL000034,prathvi.patankar@yahoo.com,+917323010149,"650, Borra, Patiala, Kanpur Nagar, Uttar Pradesh, India, 191959",ST001181
Vinushaga yeolekar,Female,sudarshan yeolekar,2011-06-10,CL000034,vinushaga.yeolekar@hotmail.com,+916222156046,"54, Barad Circle, Dharmavaram, Unnao, Uttar Pradesh, India, 398579",ST001182
Vinoothdan zalpuri,Male,bilal malik zalpuri,2013-01-05,CL000034,vinoothdan.zalpuri@hotmail.com,+916459277647,"45/75, Lad Nagar, Karimnagar, Gorakhpur, Uttar Pradesh, India, 979345",ST001183
Anandhika mundi,Female,mohd. sharukh mundi,2012-11-22,CL000034,anandhika.mundi@hotmail.com,+916975299623,"H.No. 146, Bandi Street, Barasat, Budaun, Uttar Pradesh, India, 981487",ST001184
Pankhadi vaish,Female,narendra nagda vaish,2013-01-25,CL000034,pankhadi.vaish@yahoo.com,+917129579988,"81/304, Joshi Zila, Alappuzha, Kanpur Nagar, Uttar Pradesh, India, 998030",ST001185
Prashika singhal,Female,najim urf babbu singhal,2013-01-26,CL000034,prashika.singhal@hotmail.com,+918647310707,"H.No. 01, Roy Path, Giridih, Budaun, Uttar Pradesh, India, 067482",ST001186
Gunit pande,Male,chander prakash bansal pande,2011-09-13,CL000034,gunit.pande@hotmail.com,+917430462269,"H.No. 855, Raval Chowk, Gandhinagar, Shrawasti, Uttar Pradesh, India, 742588",ST001187
Havishmathi bharjatya,Female,dharmender singh solanki bharjatya,2012-11-04,CL000034,havishmathi.bharjatya@yahoo.com,+917743450280,"53/992, Gokhale Circle, Berhampur, Ballia, Uttar Pradesh, India, 360441",ST001188
Jinoshan ghaisas,Male,omprakash ghaisas,2012-11-26,CL000034,jinoshan.ghaisas@gmail.com,+918871036761,"H.No. 710, Khatri Chowk, Ahmedabad, Meerut, Uttar Pradesh, India, 701994",ST001189
Dineshkumar atri,Male,kamlesh kumar urf sonu s/o harish atri,2012-08-12,CL000034,dineshkumar.atri@hotmail.com,+918085458337,"03/89, Aggarwal, Bhind, Faizabad, Uttar Pradesh, India, 869428",ST001190
Palomi verghese,Female,mohit yadav verghese,2012-06-30,CL000034,palomi.verghese@hotmail.com,+916199821715,"H.No. 708, Toor, Guntur, Firozabad, Uttar Pradesh, India, 835927",ST001191
Neelamani jajoo,Male,rohit jajoo,2012-02-28,CL000034,neelamani.jajoo@hotmail.com,+919409774503,"H.No. 47, Lanka Street, Anantapuram, Ghazipur, Uttar Pradesh, India, 402317",ST001192
Barsha aulakh,Female,manjit aulakh,2013-05-02,CL000034,barsha.aulakh@yahoo.com,+916380462481,"29/344, Khare Ganj, Warangal, Budaun, Uttar Pradesh, India, 719264",ST001193
Naayahi nair,Female,vidhi singh nair,2011-12-12,CL000034,naayahi.nair@gmail.com,+917881575437,"349, Halder Street, Gurgaon, Bahraich, Uttar Pradesh, India, 363381",ST001194
Aysha dusanj,Female,yogender dusanj,2012-04-23,CL000034,aysha.dusanj@hotmail.com,+917003401807,"169, Lad Ganj, Aligarh, Muzaffarnagar, Uttar Pradesh, India, 923884",ST001195
Thanvee chattopadhyay,Female,nausad chattopadhyay,2012-01-06,CL000034,thanvee.chattopadhyay@hotmail.com,+917214090851,"11/01, Srinivasan Path, Tirunelveli, Pratapgarh, Uttar Pradesh, India, 946111",ST001196
Bakirathan damble,Male,shaswat roy damble,2012-04-19,CL000034,bakirathan.damble@hotmail.com,+917306676725,"71/02, Setty, Ahmednagar, Mirzapur, Uttar Pradesh, India, 280713",ST001197
Vakrabhuj sikarwar,Male,nagender sikarwar,2011-10-04,CL000034,vakrabhuj.sikarwar@hotmail.com,+918610376497,"07/350, Boase Marg, Saharsa, Ghazipur, Uttar Pradesh, India, 869226",ST001198
Nishankar acharya,Male,amit acharya,2012-07-31,CL000034,nishankar.acharya@hotmail.com,+917195407220,"44/06, Mane Marg, Hazaribagh, Meerut, Uttar Pradesh, India, 920064",ST001199
Poonthugil yenugula,Female,ajay kumar yenugula,2011-07-11,CL000034,poonthugil.yenugula@yahoo.com,+916860794825,"H.No. 097, Tank Zila, Gandhidham, Gautam Buddha Nagar, Uttar Pradesh, India, 927443",ST001200
Gohulan hasnee,Male,beeram hasnee,2012-10-24,CL000034,gohulan.hasnee@hotmail.com,+916669369666,"H.No. 592, Tripathi Nagar, Aizawl, Gautam Buddha Nagar, Uttar Pradesh, India, 743351",ST001201
Nehasritha mahakale,Female,ashok kumar mahakale,2012-10-20,CL000034,nehasritha.mahakale@gmail.com,+916901578942,"H.No. 497, Dey Nagar, Salem, Sambhal, Uttar Pradesh, India, 966809",ST001202
Jeyasothy shekhar,Male,sri-dwrikaprasad shekhar,2013-05-28,CL000034,jeyasothy.shekhar@yahoo.com,+916313916927,"748, Bala, Parbhani, Siddharthnagar, Uttar Pradesh, India, 020945",ST001203
Saachee waghmare,Female,monu waghmare,2010-08-17,CL000035,saachee.waghmare@gmail.com,+916304730730,"705, Saxena Marg, Giridih, Gorakhpur, Uttar Pradesh, India, 344222",ST001204
Kabi warhadpande,Female,md.yunus warhadpande,2010-11-05,CL000035,kabi.warhadpande@gmail.com,+918874572332,"58, Gole Street, Siliguri, Varanasi, Uttar Pradesh, India, 453004",ST001205
Vishakaa yennemadi,Female,shriram yennemadi,2012-04-18,CL000035,vishakaa.yennemadi@yahoo.com,+917364989709,"H.No. 463, Doctor Street, Guna, Jhansi, Uttar Pradesh, India, 169307",ST001206
Zana chitale,Female,sandeep chitale,2011-06-21,CL000035,zana.chitale@hotmail.com,+919863663557,"126, Yohannan Nagar, Begusarai, Banda, Uttar Pradesh, India, 628948",ST001207
Ushalini yederi,Female,naryan singh yederi,2011-08-26,CL000035,ushalini.yederi@hotmail.com,+919640757466,"H.No. 80, Vaidya Marg, Aurangabad, Bijnor, Uttar Pradesh, India, 654640",ST001208
Sirathasan nandamuri,Male,rajesh nandamuri,2011-01-12,CL000035,sirathasan.nandamuri@yahoo.com,+917559741136,"04/75, Tara Zila, Noida, Raebareli, Uttar Pradesh, India, 327482",ST001209
Jaivalshan yederi,Male,rahim yederi,2011-09-30,CL000035,jaivalshan.yederi@yahoo.com,+918688154377,"21, Lalla, Sangli-Miraj & Kupwad, Bijnor, Uttar Pradesh, India, 564641",ST001210
Kuvarshan chavan,Male,aabid chavan,2012-01-19,CL000035,kuvarshan.chavan@hotmail.com,+916386016800,"74/788, Sundaram Zila, Tezpur, Kushinagar, Uttar Pradesh, India, 513627",ST001211
Shivanathan venkateswaran,Male,rajender kumar venkateswaran,2011-10-16,CL000035,shivanathan.venkateswaran@yahoo.com,+918157264257,"73, Bal Nagar, Serampore, Hamirpur, Uttar Pradesh, India, 865215",ST001212
Riaan nigam,Male,aasha mehta nigam,2010-10-02,CL000035,riaan.nigam@hotmail.com,+917959545065,"06/016, Soni Marg, Hajipur, Mathura, Uttar Pradesh, India, 833450",ST001213
Jag dusanj,Male,vipin gujral dusanj,2011-08-21,CL000035,jag.dusanj@gmail.com,+917011705135,"H.No. 75, Rege Road, Thanjavur, Azamgarh, Uttar Pradesh, India, 337703",ST001214
Milan amladi,Male,pankaj gupta amladi,2011-11-08,CL000035,milan.amladi@gmail.com,+919014229811,"H.No. 17, Gala Road, Bhubaneswar, Banda, Uttar Pradesh, India, 280236",ST001215
Akshayakeerti hoon,Male,parvesh hoon,2011-11-11,CL000035,akshayakeerti.hoon@yahoo.com,+916760929813,"855, Gala Marg, Aurangabad, Hathras, Uttar Pradesh, India, 248329",ST001216
Hyma malusare,Female,gaurav malusare,2012-01-08,CL000035,hyma.malusare@yahoo.com,+918597089539,"H.No. 978, Bal, Jabalpur, Auraiya, Uttar Pradesh, India, 440914",ST001217
Pragatheeswaran yerukola,Male,vijay yerukola,2011-11-16,CL000035,pragatheeswaran.yerukola@gmail.com,+916246723562,"20/83, Zachariah, Buxar, Ballia, Uttar Pradesh, India, 965998",ST001218
Prajay pandit,Male,ramender pandit,2011-07-24,CL000035,prajay.pandit@gmail.com,+919300845660,"53/357, Lall Ganj, Dharmavaram, Kushinagar, Uttar Pradesh, India, 000262",ST001219
Saarvesh munshi,Male,deelip munshi,2011-05-11,CL000035,saarvesh.munshi@hotmail.com,+917705413998,"H.No. 757, Agrawal, Narasaraopet, Deoria, Uttar Pradesh, India, 227330",ST001220
Kalairekha rawal,Female,nayan saikh rawal,2012-01-14,CL000035,kalairekha.rawal@hotmail.com,+916283881364,"89/878, Sarma Path, Pudukkottai, Shrawasti, Uttar Pradesh, India, 219323",ST001221
Sutantu taurani,Male,vimal kumar taurani,2011-01-28,CL000035,sutantu.taurani@gmail.com,+916543812869,"62/19, Apte, Udupi, Faizabad, Uttar Pradesh, India, 647582",ST001222
Mathumanjari dhingra,Female,laxman rai dhingra,2012-05-29,CL000035,mathumanjari.dhingra@hotmail.com,+919783869693,"97/034, Bhalla Zila, Siwan, Hathras, Uttar Pradesh, India, 652961",ST001223
Vinoothdan virk,Male,madharam virk,2011-07-14,CL000035,vinoothdan.virk@yahoo.com,+917635063580,"88, Dhillon, Sambhal, Lucknow, Uttar Pradesh, India, 014541",ST001224
Niroshman thota,Male,rahul thota,2010-09-27,CL000035,niroshman.thota@yahoo.com,+918814878659,"99/391, Reddy Road, Dindigul, Muzaffarnagar, Uttar Pradesh, India, 869363",ST001225
Peranesh lopes,Male,saleem ansari lopes,2011-04-15,CL000035,peranesh.lopes@gmail.com,+919306652482,"162, Mallick Nagar, Varanasi, Unnao, Uttar Pradesh, India, 957941",ST001226
Manjav fansekar,Male,amrudin fansekar,2011-09-12,CL000035,manjav.fansekar@gmail.com,+916189660778,"59/318, Lalla Ganj, Korba, Chitrakoot, Uttar Pradesh, India, 247287",ST001227
Senthooren marwah,Male,bintu marwah,2012-02-09,CL000035,senthooren.marwah@hotmail.com,+918889892306,"72/473, Bhattacharyya Marg, Bidar, Jaunpur, Uttar Pradesh, India, 845431",ST001228
Muthuvijayan sadhu,Male,amit sadhu,2011-08-03,CL000035,muthuvijayan.sadhu@gmail.com,+917022489465,"16, Sabharwal Circle, Pali, Kasganj, Uttar Pradesh, India, 573746",ST001229
Loshini bhalla,Female,raja bhalla,2011-05-20,CL000035,loshini.bhalla@hotmail.com,+917057942962,"49/888, Saxena Street, Karnal, Pilibhit, Uttar Pradesh, India, 626843",ST001230
Anunay thombre,Male,avdesh singh tomar thombre,2010-09-22,CL000035,anunay.thombre@hotmail.com,+918734652611,"73/84, Ganesan Zila, Aizawl, Auraiya, Uttar Pradesh, India, 924140",ST001231
Mughitha ohri,Female,mahender mishra ohri,2011-06-09,CL000035,mughitha.ohri@gmail.com,+918396444645,"H.No. 95, Cheema Nagar, Vasai-Virar, Raebareli, Uttar Pradesh, India, 526603",ST001232
